[User ID],[IP No.],[Latitude],[Longitude]
114.0,123.0,0.9765163627571355,0.42078089260385165
115.0,124.0,0.9765163627571355,0.42078089260385165
116.0,119.0,0.5873609807523292,0.5708973835883405
117.0,120.0,0.5873609807523292,0.5708973835883405
118.0,121.0,0.9008418557647838,0.5810403897359412
119.0,122.0,0.9008418557647838,0.5810403897359412
120.0,125.0,-1.7975696704603317,-0.452644185972594
121.0,126.0,-1.7975696704603317,-0.452644185972594
122.0,128.0,-3.1723340240264344,1.851249049599965
123.0,129.0,-3.1723340240264344,1.851249049599965
124.0,130.0,-3.1723340240264344,1.851249049599965
125.0,131.0,0.1801666253108422,-0.5438812024706714
126.0,132.0,0.1801666253108422,-0.5438812024706714
127.0,133.0,0.1801666253108422,-0.5438812024706714
128.0,134.0,0.1801666253108422,-0.5438812024706714
129.0,135.0,-1.4705737533270018,1.990467894779472
130.0,136.0,-1.4732735187896602,1.9906937457163585
131.0,137.0,-1.4732735187896602,1.9906937457163585
132.0,138.0,0.8390229018525623,0.5292704863585878
133.0,139.0,0.8390229018525623,0.5292704863585878
134.0,127.0,0.11237251480408847,-0.5304207571123956
135.0,144.0,-0.0010824938578959783,0.3967690160504318
136.0,140.0,-0.2475313543200228,-1.2037175623925829
137.0,141.0,-0.2475313543200228,-1.2037175623925829
138.0,145.0,0.5549313655852622,0.6008760525581889
139.0,146.0,0.5549313655852622,0.6008760525581889
140.0,147.0,-0.12393398351453784,-0.5948437225586758
141.0,148.0,-0.12393398351453784,-0.5948437225586758
142.0,149.0,0.6265440632779381,0.6033550032606626
143.0,150.0,0.6265440632779381,0.6033550032606626
144.0,151.0,0.8981420903021257,0.44494423804907557
145.0,152.0,0.8981420903021257,0.44494423804907557
146.0,142.0,0.2610055485185491,0.5440170648963794
147.0,143.0,0.2610055485185491,0.5440170648963794
148.0,153.0,0.7143715685541479,0.5413704164922654
149.0,154.0,0.7143715685541479,0.5413704164922654
150.0,155.0,0.7143715685541479,0.5413704164922654
151.0,156.0,0.7143715685541479,0.5413704164922654
152.0,157.0,0.7143715685541479,0.5413704164922654
153.0,158.0,0.7143715685541479,0.5413704164922654
154.0,159.0,-0.11528338366872296,0.7442305394442775
155.0,160.0,-0.11528338366872296,0.7442305394442775
156.0,163.0,-1.2471418122297009,2.0902074552308783
157.0,161.0,-1.2471418122297009,2.0902074552308783
158.0,162.0,-1.2471418122297009,2.0902074552308783
159.0,164.0,-1.2471418122297009,2.0902074552308783
160.0,165.0,-1.2471418122297009,2.0902074552308783
161.0,166.0,-1.2471418122297009,2.0902074552308783
162.0,167.0,0.11801526784315824,-0.738368611948044
163.0,174.0,0.21291242922578826,-0.5831157026504101
164.0,175.0,0.21291242922578826,-0.5831157026504101
165.0,176.0,-0.12393398351453784,-0.5948437225586758
166.0,177.0,-0.12393398351453784,-0.5948437225586758
167.0,168.0,0.9805700646530187,0.6279240689517905
168.0,169.0,0.9805700646530187,0.6279240689517905
169.0,178.0,0.15163667136761483,-0.6854532250764215
170.0,179.0,0.15163667136761483,-0.6854532250764215
171.0,180.0,0.15163667136761483,-0.6854532250764215
172.0,181.0,0.5458267511271083,-0.7521617479079611
173.0,182.0,0.5458267511271083,-0.7521617479079611
174.0,170.0,1.0643438680333446,0.5819424410826678
175.0,171.0,0.8319289235347666,0.5941140484597885
176.0,172.0,0.861658773239175,0.6326574718206709
177.0,173.0,0.861658773239175,0.6326574718206709
178.0,183.0,0.6484502683232922,-1.221715312500885
179.0,185.0,0.2626756736996532,-0.6270389764719798
180.0,186.0,0.2626756736996532,-0.6270389764719798
181.0,184.0,0.2626756736996532,-0.6270389764719798
182.0,187.0,0.5028818332421192,0.6401673535723543
183.0,188.0,0.5028818332421192,0.6401673535723543
184.0,189.0,-0.23121925789098802,2.1639809199444264
185.0,190.0,0.3689961670248828,-0.8141720302919322
186.0,193.0,-0.19771135801961592,0.7676717028517923
187.0,194.0,-0.19771135801961592,0.7676717028517923
188.0,195.0,0.7116718030914898,0.6716512446545065
189.0,191.0,0.07916458887301189,0.4761049053353244
190.0,192.0,0.07916458887301189,0.4761049053353244
191.0,196.0,-0.5680981002464817,-1.066759931383581
192.0,199.0,-0.1765429267193129,0.7406385628672072
193.0,200.0,-0.1765429267193129,0.7406385628672072
194.0,201.0,0.9724626608612518,0.6761601489873199
195.0,202.0,0.9724626608612518,0.6761601489873199
196.0,197.0,-0.3836384491762039,2.3358710641257647
197.0,198.0,-0.3836384491762039,2.3358710641257647
198.0,203.0,-0.3588784379961482,-0.6203675832284979
199.0,204.0,-0.3588784379961482,-0.6203675832284979
200.0,205.0,0.6704942992331063,0.5303862170348238
201.0,206.0,0.6704942992331063,0.5303862170348238
202.0,207.0,0.026255671727941864,-0.5545083681117173
203.0,208.0,0.026255671727941864,-0.5545083681117173
204.0,209.0,0.8657124751350587,0.677060847933227
205.0,210.0,0.8657124751350587,0.677060847933227
206.0,211.0,-0.12647160090136098,-0.7227335060717227
207.0,212.0,-0.12647160090136098,-0.7227335060717227
208.0,213.0,0.5738459386314542,0.7047850647366686
209.0,214.0,-0.03747662947913725,-0.5702597804585312
210.0,215.0,-0.3662642828504475,-0.6871599549108578
211.0,216.0,-0.0010824938578959783,0.3967690160504318
212.0,217.0,-0.4650935350720848,2.2837062597090645
213.0,218.0,-0.4650935350720848,2.2837062597090645
214.0,219.0,-0.4650935350720848,2.2837062597090645
215.0,220.0,-0.4650935350720848,2.2837062597090645
216.0,221.0,-6.10325778359563,-0.3129520005061991
217.0,222.0,-6.10325778359563,-0.3129520005061991
218.0,223.0,0.006587110129115388,-0.5598746945642079
219.0,224.0,0.006587110129115388,-0.5598746945642079
220.0,228.0,-0.2071564834370244,-1.2066563293737476
221.0,229.0,-0.2071564834370244,-1.2066563293737476
222.0,230.0,-0.2071564834370244,-1.2066563293737476
223.0,225.0,-0.2071564834370244,-1.2066563293737476
224.0,226.0,-0.2071564834370244,-1.2066563293737476
225.0,227.0,-0.2071564834370244,-1.2066563293737476
226.0,231.0,-0.5406869680265184,-1.122834526569976
227.0,232.0,-0.15720676867594896,-1.1983552931425512
228.0,233.0,-0.15720676867594896,-1.1983552931425512
229.0,234.0,-0.5372575362226008,-0.693706927278929
230.0,235.0,-0.5372575362226008,-0.693706927278929
231.0,236.0,-0.24355872646205712,-1.2055527703048885
232.0,241.0,-0.19635742158639086,-0.8651264359750187
233.0,242.0,-0.19635742158639086,-0.8651264359750187
234.0,254.0,0.4123302402918764,-0.5483995736092224
235.0,243.0,0.9157108343188846,0.5652632817735533
236.0,244.0,0.9157108343188846,0.5652632817735533
237.0,249.0,0.5630387693770291,0.5623326291973068
238.0,245.0,0.5630387693770291,0.5623326291973068
239.0,246.0,0.5630387693770291,0.5623326291973068
240.0,247.0,0.5630387693770291,0.5623326291973068
241.0,248.0,0.5630387693770291,0.5623326291973068
242.0,250.0,0.5630387693770291,0.5623326291973068
243.0,251.0,0.5327495088109881,0.5404237359184894
244.0,252.0,0.1155425096866691,-0.7383361543283716
245.0,253.0,0.1155425096866691,-0.7383361543283716
246.0,237.0,0.8940883884062425,0.4117657887398642
247.0,238.0,-0.24693140643943232,-1.2056961247917748
248.0,239.0,-0.24693140643943232,-1.2056961247917748
249.0,240.0,-0.24693140643943232,-1.2056961247917748
250.0,255.0,1.0467589092090028,0.36219218429367117
251.0,256.0,1.0467589092090028,0.36219218429367117
252.0,262.0,-0.13825165861079802,0.3231835350508189
253.0,263.0,-0.13825165861079802,0.3231835350508189
254.0,264.0,-0.07474636470988902,0.33851029354025325
255.0,265.0,0.056326032391604795,0.46360736936066077
256.0,266.0,1.580517945243761,0.5920854472302685
257.0,267.0,1.580517945243761,0.5920854472302685
258.0,268.0,1.6015080136606454,0.7839126842953305
259.0,269.0,1.6015080136606454,0.7839126842953305
260.0,270.0,1.6015080136606454,0.7839126842953305
261.0,273.0,0.9805700646530187,0.6279240689517905
262.0,271.0,0.9805700646530187,0.6279240689517905
263.0,272.0,0.9805700646530187,0.6279240689517905
264.0,274.0,0.695838043486169,0.5601119870513919
265.0,258.0,0.623463249837067,0.42405911219075615
266.0,259.0,0.6841066301994824,0.4784837783771417
267.0,260.0,0.6841066301994824,0.4784837783771417
268.0,257.0,0.5738459386314542,0.7047850647366686
269.0,261.0,0.8981420903021257,0.44494423804907557
270.0,275.0,0.9386791092609597,0.7171825230506759
271.0,276.0,0.9386791092609597,0.7171825230506759
272.0,277.0,0.8992933416405567,0.4454432739515376
273.0,278.0,0.8992933416405567,0.4454432739515376
274.0,279.0,-0.4260644932185194,0.8979538834148533
275.0,280.0,-0.4260644932185194,0.8979538834148533
276.0,283.0,0.7562625239462069,0.6563244861650722
277.0,284.0,0.7562625239462069,0.6563244861650722
278.0,285.0,0.9867641211499284,0.7048675611866692
279.0,286.0,0.9867641211499284,0.7048675611866692
280.0,287.0,0.9867641211499284,0.7048675611866692
281.0,290.0,0.9867641211499284,0.7048675611866692
282.0,288.0,0.9867641211499284,0.7048675611866692
283.0,289.0,0.9867641211499284,0.7048675611866692
284.0,282.0,0.6966731060767211,0.6102833526598835
285.0,281.0,0.6966731060767211,0.6102833526598835
286.0,292.0,-0.2071564834370244,-1.2066563293737476
287.0,293.0,-0.2071564834370244,-1.2066563293737476
288.0,294.0,0.21518250228748287,-0.7624846233645792
289.0,295.0,0.21518250228748287,-0.7624846233645792
290.0,296.0,0.21518250228748287,-0.7624846233645792
291.0,297.0,0.7670696932006319,-0.8673808881414256
292.0,298.0,0.7670696932006319,-0.8673808881414256
293.0,299.0,-0.14713737316657446,-1.195968305695816
294.0,300.0,-0.14713737316657446,-1.195968305695816
295.0,291.0,0.11366969941077101,-0.519084933441837
296.0,304.0,-5.180246076710564,-0.1844063025956074
297.0,301.0,-5.337805361999759,-0.21935504457778007
298.0,302.0,-4.087911241634449,-0.2971180917093847
299.0,303.0,-4.087911241634449,-0.2971180917093847
300.0,306.0,-0.3836384491762039,2.3358710641257647
301.0,307.0,-0.3836384491762039,2.3358710641257647
302.0,305.0,-0.43957953533939453,1.8667232197787447
303.0,310.0,-0.3836384491762039,2.3358710641257647
304.0,308.0,-0.3836384491762039,2.3358710641257647
305.0,309.0,-0.3836384491762039,2.3358710641257647
306.0,311.0,-0.388138058280634,2.3340967142503444
307.0,312.0,-0.388138058280634,2.3340967142503444
308.0,317.0,-0.24160484214824154,-1.2051605740671814
309.0,318.0,-0.24160484214824154,-1.2051605740671814
310.0,319.0,-0.24160484214824154,-1.2051605740671814
311.0,320.0,0.02232358088893463,-0.5595541755699437
312.0,315.0,-0.11249443676435535,-0.8322928488748256
313.0,316.0,-0.11249443676435535,-0.8322928488748256
314.0,313.0,0.15591738056966808,-0.5148451568721399
315.0,314.0,0.15591738056966808,-0.5148451568721399
316.0,321.0,0.2817605022254721,-0.6198563757186588
317.0,322.0,-0.5164215084777602,-1.1524264089053962
318.0,323.0,-0.5164215084777602,-1.1524264089053962
319.0,324.0,-0.5164215084777602,-1.1524264089053962
320.0,325.0,-0.5164215084777602,-1.1524264089053962
321.0,328.0,-0.8584080152220669,-0.843950543940468
322.0,329.0,-0.8584080152220669,-0.843950543940468
323.0,326.0,-0.4114387367781722,-1.1823361054334405
324.0,327.0,-0.4114387367781722,-1.1823361054334405
325.0,330.0,-0.23121925789098802,2.1639809199444264
326.0,331.0,-0.23121925789098802,2.1639809199444264
327.0,332.0,-0.23121925789098802,2.1639809199444264
328.0,333.0,1.0265066145371693,0.5657136312465069
329.0,334.0,1.0265066145371693,0.5657136312465069
330.0,335.0,0.45671827605179954,0.6429952236863055
331.0,336.0,1.5872714126023029,1.7991031787947407
332.0,337.0,-0.24991493103480245,-1.2018066200343749
333.0,338.0,-0.24991493103480245,-1.2018066200343749
334.0,2.0,0.18698495189971803,-0.6959167502182864
335.0,3.0,0.18698495189971803,-0.6959167502182864
336.0,4.0,-0.6039814694288415,-0.8615777362241781
337.0,5.0,-0.6039814694288415,-0.8615777362241781
338.0,6.0,-0.02533173859907067,-0.7462815091439922
11.0,1.0,-0.1637609804039187,-0.8909682491141786
161.0,142.0,-0.18772992266320762,-0.8361136093549414
300.0,1.0,-0.18310883652644555,-0.8522868370339051
0.0,1.0,-0.22190894718711,-0.827137553758836
0.0,1.0,-0.17883697630173573,-0.8857751029519535
0.0,266.0,-0.20867513575169175,-0.8619200328348573
0.0,1.0,-0.16306716944450503,-0.8178525368917643
0.0,199.0,-0.23105952034567004,-0.8790220683551395
274.0,1.0,-0.12031905852473769,-0.8982441271481124
0.0,1.0,-0.22705128729124355,-0.8869876172170502
1.0,0.0,-0.21134110053136204,-1.252772395533017
1.0,0.0,-0.18209617876504378,-1.241315615074784
1.0,265.0,-0.1779090465136863,-1.2462166529766974
145.0,171.0,-0.16576263440446043,-1.1893317207389382
1.0,84.0,-0.18568554660172168,-1.2005367853049917
1.0,159.0,-0.13244392301755972,-1.1985294308187604
1.0,0.0,-0.16287681659566458,-1.2287927199834145
1.0,0.0,-0.18448667554482617,-1.232879653331532
1.0,235.0,-0.21828205620020613,-1.199958376957627
1.0,36.0,-0.18149711625420403,-1.1505530642133892
62.0,166.0,-0.3880353766346387,2.3169745325710105
224.0,7.0,-0.3888733948462758,2.326096318782562
2.0,7.0,-0.38611443836947396,2.3085326271668105
2.0,252.0,-0.40545551864229906,2.371416804044001
12.0,8.0,-0.3405831626352369,2.37295563825432
54.0,7.0,-0.3931995973697191,2.3520716444928604
2.0,7.0,-0.38904729715674047,2.322605852979321
2.0,321.0,-0.39484491929284116,2.3587668553277803
2.0,7.0,-0.38521352076958393,2.327892198995145
2.0,7.0,-0.3501112364659834,2.357409770452691
239.0,12.0,-0.025203846056774067,-0.7599818705024131
3.0,12.0,-0.0417685371478864,-0.71291073595489
3.0,12.0,0.04534834700229968,-0.6806432042803652
270.0,12.0,0.009411737553090174,-0.6884049782327558
3.0,12.0,0.05236171709616912,-0.7286218177658019
3.0,12.0,-0.045491177971518824,-0.7605738408453507
3.0,188.0,-0.010080828511991363,-0.73760864336396
120.0,12.0,-0.028591212815927587,-0.7218217138904521
3.0,12.0,0.04072441233794056,-0.7306075681946265
3.0,12.0,-0.000208086355290368,-0.8014652194405201
4.0,4.0,-0.010493556304741448,-0.7231117875883631
4.0,13.0,-0.011958983438903744,-0.7113186781057111
4.0,13.0,-0.015109971002413026,-0.7558875125964928
225.0,13.0,0.014589691563136924,-0.6879974719410427
4.0,316.0,0.034047985397465313,-0.7595733271777866
4.0,13.0,-0.019650585323894833,-0.7386932481896049
4.0,13.0,-0.03176135980151616,-0.7026723714729273
4.0,13.0,-0.021863412726401393,-0.739360121164445
44.0,233.0,-0.026001269313030737,-0.8026472820926892
4.0,13.0,-0.011822301618064036,-0.7157844009807981
5.0,27.0,-0.49059334541955074,-1.2019859708492246
5.0,27.0,-0.5085212401973904,-1.1416877757770536
5.0,136.0,-0.5124987290263663,-1.2320335266070521
5.0,27.0,-0.43613812703816335,-1.125977320890413
5.0,47.0,-0.45186158533165127,-1.1503876060291867
5.0,48.0,-0.46669856557788236,-1.1818282605621089
5.0,27.0,-0.528939066918412,-1.1743986888096274
5.0,27.0,-0.48740407190004775,-1.1857297180897641
5.0,73.0,-0.5351064668693745,-1.1298640634045687
243.0,27.0,-0.4624314882976651,-1.1550476318171448
6.0,105.0,-0.46250765319400056,-1.1699128572004307
6.0,28.0,-0.4503559807191613,-1.2402674339382407
6.0,140.0,-0.45571836946882227,-1.168709275681709
6.0,28.0,-0.5415981926671054,-1.1767078552122634
202.0,225.0,-0.45891642916574416,-1.2344554347826826
184.0,28.0,-0.4787939488737239,-1.208465489987585
6.0,28.0,-0.4932024572231908,-1.1620136283021874
6.0,28.0,-0.4698800941286205,-1.2110384315882674
211.0,28.0,-0.4981258131574543,-1.1442786087762813
6.0,61.0,-0.5149903984305627,-1.1853314436495042
7.0,29.0,-0.4924228997909899,-1.1966601075191923
7.0,29.0,-0.4620494068523513,-1.0995040251606798
7.0,181.0,-0.49777612382169634,-1.164965454048669
151.0,29.0,-0.475450913190564,-1.1757552956892863
7.0,29.0,-0.5207045498068695,-1.1813089759296136
7.0,229.0,-0.5104548549917963,-1.1447597760363097
7.0,29.0,-0.5042450305665805,-1.1756161954583326
7.0,29.0,-0.4950537790606552,-1.1325164150190419
7.0,198.0,-0.48508946976056205,-1.291623985684399
7.0,29.0,-0.4696603039243241,-1.1779991809042245
8.0,30.0,0.03640411571110461,-0.5470879018694285
8.0,30.0,-0.04078750252663364,-0.5383629060434605
8.0,332.0,0.0017507649162332075,-0.6206184688701214
8.0,58.0,0.004467924806588829,-0.5712016244313133
8.0,151.0,-0.054225682222113276,-0.5829202239056516
8.0,30.0,0.02855618238930341,-0.5228027917638872
8.0,30.0,-0.009204044563386419,-0.5381086497457164
8.0,30.0,-0.031210628498804315,-0.6164222244166822
8.0,124.0,0.012603254663307584,-0.5518678892375878
84.0,30.0,0.04361066455310891,-0.5753958929467985
9.0,31.0,-0.01726882078174311,-0.5981118983846679
9.0,31.0,-0.013399758723128697,-0.5781682034798291
9.0,123.0,0.019047229915831826,-0.5573739842722385
9.0,31.0,-0.04524846994221789,-0.5197036312058432
24.0,31.0,-0.05516680374119013,-0.5607695481402828
9.0,31.0,0.029600775857574865,-0.5933230124785122
254.0,31.0,-0.051221632771505286,-0.5996010985679151
9.0,44.0,-0.0015197312409255103,-0.5008211247563891
9.0,261.0,0.006017228694634899,-0.6179320815386452
9.0,31.0,-0.05479413662394568,-0.5732092122830625
10.0,32.0,-0.2837048243890345,-1.194480262499008
10.0,32.0,-0.2955143002373204,-1.1929231247551384
10.0,14.0,-0.24183170142767402,-1.2287203083407336
10.0,152.0,-0.21234800200182014,-1.1391330162585795
10.0,32.0,-0.20546891321233476,-1.1993164137699934
10.0,32.0,-0.26829913504496977,-1.1431911084024569
10.0,32.0,-0.2371700283952936,-1.236780254221851
10.0,32.0,-0.31379118118183313,-1.1847629353492275
10.0,182.0,-0.2616742277909587,-1.1964605009799338
243.0,32.0,-0.2665741126709921,-1.2247385914032085
11.0,33.0,-0.2993005367419214,-1.15137906784933
11.0,33.0,-0.26343753339000253,-1.2571728194008196
11.0,33.0,-0.2874196405654576,-1.2064864248108786
11.0,33.0,-0.26952135658770854,-1.1770156820352349
11.0,22.0,-0.3085438971266133,-1.2545029107534404
11.0,33.0,-0.28419364266299907,-1.1807778646261284
11.0,297.0,-0.2605123363042871,-1.2030473739023904
79.0,177.0,-0.3205344807948693,-1.1314722963500974
2.0,328.0,-0.19964262879108738,-1.2341563644975728
11.0,33.0,-0.2961513123738732,-1.150333884389321
122.0,34.0,-0.24237408287776638,-1.1981228535485773
12.0,37.0,-0.3429127223743192,-1.1985669124355993
12.0,34.0,-0.2778174888763906,-1.2129238124674688
12.0,34.0,-0.268395079202649,-1.1674675713630347
12.0,34.0,-0.2568206840672214,-1.2223897435710789
12.0,34.0,-0.32132371549250893,-1.1784642710273556
12.0,34.0,-0.3225355505410358,-1.1546623324036465
302.0,34.0,-0.29076347380625983,-1.1771644041604101
12.0,34.0,-0.25083206805935926,-1.1595276483800951
12.0,67.0,-0.2722890796969921,-1.2380696555149049
105.0,35.0,0.1922864780381632,-0.5809195394908704
303.0,77.0,0.1730981462252232,-0.5318008307840566
13.0,35.0,0.15027211469738508,-0.5952248963770655
13.0,105.0,0.1657350000069645,-0.5510992134392263
13.0,114.0,0.15063230022783772,-0.5036303638485028
13.0,290.0,0.1260544973073138,-0.5244177682903464
55.0,101.0,0.14028835043530224,-0.5730753148228864
13.0,35.0,0.2004193918798136,-0.55672686745479
13.0,102.0,0.1827712682388083,-0.5965522909012525
13.0,214.0,0.17234094191323512,-0.5456053310796973
14.0,36.0,0.18594976643826872,-0.544204618515271
14.0,91.0,0.12229784581933324,-0.5003356427876735
14.0,124.0,0.15015873937886864,-0.523058771740685
42.0,57.0,0.12206410031087869,-0.5618566864021678
14.0,36.0,0.1529266706325801,-0.5412690202905546
269.0,36.0,0.1510598944533055,-0.49374078179428965
114.0,73.0,0.12991075863204693,-0.5515728497959471
14.0,36.0,0.15456228380778683,-0.5600624371983958
14.0,36.0,0.13399589590390584,-0.5215059553212521
14.0,36.0,0.15008448185354978,-0.5849776558593803
15.0,37.0,0.12825381113019257,-0.731664934475511
15.0,37.0,0.11927523187910188,-0.7445970757235421
15.0,37.0,0.10931303542998787,-0.7272253552966019
15.0,22.0,0.09114450599668159,-0.7212719422753522
15.0,163.0,0.13616106376035525,-0.7356387189796666
15.0,37.0,0.09494900086506376,-0.6941716252994989
15.0,37.0,0.10342370350897293,-0.7249310823977417
15.0,37.0,0.1760596322648392,-0.7714332417619502
204.0,37.0,0.17141576108229034,-0.7348891497778243
15.0,37.0,0.14074882143373676,-0.7572529201597429
16.0,56.0,0.09902885790468065,-0.7195677623147134
71.0,38.0,0.09440959595765269,-0.7675491182162137
16.0,161.0,0.12595309657449288,-0.7603348706506635
320.0,38.0,0.11783815932265745,-0.724945868362071
3.0,18.0,0.13006471177342788,-0.7015643781552762
16.0,38.0,0.13514993817289334,-0.7491519609743917
16.0,38.0,0.10677367495415328,-0.795335375451028
16.0,38.0,0.11770435873744842,-0.7581747030675758
16.0,38.0,0.10391431575772551,-0.7264843659439876
334.0,183.0,0.1191562720680644,-0.736291906853772
188.0,39.0,-0.034224316486346794,-1.079952148855506
17.0,199.0,0.012373319943642042,-1.0485481251106694
17.0,39.0,-0.03709503036993207,-1.0571397228263804
17.0,73.0,0.020277858841817462,-1.0736604782821177
17.0,39.0,-0.015613999097825194,-1.0395330360690784
330.0,279.0,0.027048334250325223,-1.0452286412756613
17.0,39.0,0.005970782003077305,-1.0674007511204917
